mz	rtime	id_number
408.2291	94.32	F15071
378.9911	219.28	F15072
319.8826	164.54	F15073
408.2524	137	F15074
408.2524	142.88	F15075
378.9991	122.79	F15078
378.9991	145.58	F15079
378.9991	219.66	F15080
319.9579	295.9	F15081
379.0135	176.9	F15082
319.9702	285.87	F15083
379.0768	209.25	F15084
379.0837	20.44	F15088
379.0837	173.9	F15089
319.9836	145.58	F15090
319.9836	146.34	F15091
319.9836	159.68	F15092
319.9836	290.51	F15093
379.0964	16.31	F15094
319.9955	296.67	F15095
320.0057	194.36	F15096
320.0057	293.61	F15097
408.3102	17.45	F15098
408.3102	21.96	F15099
408.3102	46.26	F15100
408.3102	157.37	F15101
408.3254	115.68	F15104
320.0312	36.32	F15105
344.2438	239.2	F15106
379.1374	126.18	F15107
379.1374	144.44	F15108
320.035	274.31	F15109
320.035	291.29	F15110
320.0398	232.33	F15114
344.2709	115.68	F15115
344.2801	114.92	F15123
379.1741	157.37	F15124
379.1741	287.81	F15126
379.187	43.19	F15127
344.2995	18.95	F15128
320.0644	183.51	F15129
320.1077	130.04	F15131
344.9123	158.91	F15137
379.1946	75.76	F15138
379.1946	100.68	F15139
408.3626	6.33	F15140
408.3626	10.17	F15141
320.1201	150.93	F15146
379.2211	223.54	F15147
379.2211	231.19	F15148
408.3693	17.45	F15149
320.1347	218.13	F15151
320.1347	236.14	F15152
320.1347	240.73	F15153
408.7538	137.39	F15154
408.7538	142.88	F15155
408.8793	166.8	F15156
320.1404	144.05	F15161
344.9817	280.46	F15164
344.9853	168.29	F15168
344.9853	174.64	F15169
344.9853	296.28	F15170
345.0034	130.43	F15171
345.0034	136.62	F15172
320.1603	136.62	F15173
345.013	237.29	F15174
345.018	176.9	F15178
345.018	237.67	F15179
345.018	279.31	F15180
320.1692	134.31	F15181
320.1692	138.18	F15182
345.0229	231.57	F15185
408.9465	195.13	F15186
408.9465	212.71	F15187
345.039	127.36	F15188
345.039	132.77	F15189
320.1825	209.63	F15190
320.1825	231.95	F15191
320.1825	244.21	F15192
345.0483	224.69	F15193
408.9564	223.16	F15194
408.9564	226.22	F15195
408.961	169.78	F15196
345.0627	91.31	F15199
409.0102	279.31	F15200
345.0664	185.77	F15202
345.0765	211.94	F15204
320.1973	149.4	F15206
345.1198	71.16	F15209
379.8634	176.52	F15211
345.1348	128.13	F15214
379.9184	162.31	F15215
379.9937	219.28	F15217
379.9937	295.9	F15218
380.0038	194.74	F15219
380.0038	198.23	F15220
380.0136	15.93	F15221
409.0504	277.01	F15224
409.0584	158.53	F15226
380.0877	173.9	F15227
409.0677	146.73	F15228
320.2315	18.56	F15229
320.2315	21.96	F15230
320.2436	137	F15231
380.0912	78.81	F15233
380.0912	102.17	F15234
409.1179	141.3	F15235
380.0957	160.45	F15237
409.1316	41.27	F15239
380.1091	21.96	F15240
409.15	141.3	F15246
409.15	149.02	F15247
380.1405	144.44	F15249
380.1564	188.86	F15250
320.8774	164.54	F15251
320.883	164.54	F15252
409.1645	17.82	F15253
409.1645	35.19	F15254
380.198	75.76	F15256
409.1736	52.77	F15257
320.9424	177.66	F15259
320.9548	174.64	F15261
345.1435	22.72	F15262
345.1435	130.04	F15263
345.1435	135.08	F15264
345.1435	166.43	F15265
409.1843	163.79	F15266
380.2081	180.36	F15268
380.2081	188.86	F15269
321.0025	170.53	F15270
409.1879	143.66	F15271
409.1879	163.79	F15272
321.0234	213.1	F15273
321.0234	225.07	F15274
380.2348	24.96	F15276
380.2348	36.32	F15277
321.0304	20.44	F15278
321.0304	41.66	F15279
321.035	186.91	F15281
321.035	214.25	F15282
321.0387	144.05	F15283
380.2569	146.34	F15284
380.2569	156.22	F15285
380.2569	180.36	F15286
345.1896	18.56	F15292
321.0598	66.94	F15294
321.0598	200.16	F15295
321.0598	205.87	F15296
321.0905	136.23	F15297
321.0958	37.44	F15301
321.0958	162.31	F15303
409.2717	18.19	F15306
321.1123	150.55	F15309
321.1316	163.79	F15310
409.3143	17.45	F15311
409.3143	21.96	F15312
380.3314	11.71	F15313
321.1457	122.79	F15322
321.1457	128.13	F15323
409.3507	6.33	F15324
409.3507	20.44	F15325
409.3507	44.34	F15326
345.2319	23.09	F15328
380.928	178.81	F15329
380.9568	296.28	F15330
409.8414	48.95	F15331
321.1684	20.81	F15333
321.1684	228.51	F15336
321.1684	287.41	F15338
345.2389	74.99	F15341
409.9534	221.99	F15343
380.9899	219.28	F15344
345.243	17.82	F15345
410.0114	279.31	F15346
410.0466	276.24	F15348
410.0574	186.91	F15350
345.2583	126.97	F15353
381.0125	175.39	F15355
345.2835	114.92	F15356
345.4714	296.67	F15357
410.0782	41.27	F15358
410.0782	135.84	F15359
381.0266	176.9	F15362
381.0266	198.62	F15363
381.0295	176.9	F15364
410.1561	22.34	F15365
381.0552	178.04	F15371
381.063	49.71	F15373
321.2005	149.4	F15379
381.0803	181.94	F15380
381.0803	198.62	F15381
381.0997	174.27	F15384
321.2283	17.45	F15385
345.9495	75.37	F15388
321.2426	21.57	F15390
381.1107	22.34	F15392
381.1107	163.79	F15393
345.9773	297.81	F15395
410.2555	20.07	F15396
321.2786	21.96	F15397
321.8807	164.54	F15398
345.9887	167.54	F15399
345.9887	175.39	F15400
346.0101	237.67	F15401
410.291	114.92	F15402
410.291	120.91	F15403
410.3029	127.36	F15405
410.3029	135.46	F15406
346.0207	226.22	F15407
346.0207	259.64	F15408
346.0291	279.31	F15410
381.1348	20.81	F15411
346.0355	225.07	F15412
381.138	17.45	F15413
321.9588	296.28	F15414
321.9965	178.81	F15415
322.003	279.31	F15416
346.0392	89.44	F15419
346.0392	126.97	F15420
346.0392	132.37	F15421
346.0516	152.83	F15422
322.0069	238.05	F15423
346.0552	213.1	F15424
346.0552	224.69	F15425
346.0687	202.08	F15426
322.0258	36.69	F15427
322.0258	178.43	F15428
410.3789	78.05	F15430
322.0349	232.33	F15434
410.8801	164.17	F15435
346.1253	198.23	F15436
381.1539	128.13	F15437
322.0585	183.51	F15441
322.0585	198.23	F15442
322.0717	53.15	F15443
322.0788	16.31	F15447
410.9449	176.14	F15448
411.0077	279.31	F15450
322.1144	134.31	F15451
381.1839	107.06	F15452
381.1839	167.92	F15456
381.1839	180.36	F15457
411.0504	160.45	F15460
411.063	146.73	F15461
322.1301	19.69	F15462
411.0898	15.16	F15463
322.1451	19.69	F15466
411.1124	141.3	F15468
411.1124	181.15	F15469
381.2001	21.96	F15471
381.2001	75.37	F15472
346.1406	26.86	F15475
346.1562	142.88	F15477
346.1765	24.59	F15478
322.1654	22.72	F15479
322.1654	26.48	F15480
322.1654	95.43	F15482
381.2124	23.46	F15483
381.2124	36.69	F15484
381.2124	179.97	F15485
381.2625	21.96	F15490
322.1882	180.76	F15495
322.1882	193.98	F15496
346.223	29.53	F15499
346.223	178.43	F15502
322.2018	99.93	F15505
322.2018	137	F15506
346.2424	124.28	F15507
411.1933	152.44	F15508
346.2467	17.82	F15509
346.2467	59.66	F15510
346.2467	74.61	F15511
346.2597	123.16	F15512
346.2872	115.3	F15513
322.2358	158.53	F15518
322.2358	174.64	F15519
411.2873	18.95	F15522
322.2456	21.57	F15523
322.8754	164.54	F15527
322.8807	164.17	F15532
381.8764	162.68	F15535
381.9142	163.79	F15536
322.9412	35.19	F15538
322.9412	48.95	F15539
322.9708	169.78	F15542
346.3112	98.04	F15543
322.9908	279.69	F15544
322.998	170.53	F15545
346.3322	23.84	F15546
323.0105	173.53	F15547
323.0129	63.88	F15548
323.0204	36.69	F15549
323.0204	213.1	F15552
411.3175	104.43	F15553
323.0256	32.16	F15554
323.0256	36.69	F15555
323.0294	34.07	F15558
323.0294	213.86	F15559
411.347	18.19	F15560
323.034	144.05	F15561
346.9184	1.69	F15562
346.9322	163.79	F15565
323.0408	278.54	F15566
323.0436	151.69	F15567
323.0436	155.47	F15568
323.0484	160.82	F15570
411.3656	6.33	F15571
411.3656	10.93	F15572
323.0552	198.23	F15575
346.9499	197.44	F15577
323.0708	194.36	F15578
346.9716	178.81	F15579
323.0783	216.96	F15580
381.9869	230.04	F15582
381.9869	237.67	F15583
347.0006	131.2	F15584
347.0006	136.62	F15585
323.092	14.78	F15586
347.0091	238.81	F15587
381.9933	219.28	F15588
347.0141	231.95	F15590
411.3951	99.93	F15593
382.0462	16.31	F15594
323.1005	24.59	F15595
323.1005	41.66	F15596
382.0581	28.39	F15598
347.0176	102.54	F15599
347.0176	226.98	F15600
323.1063	205.5	F15602
347.0246	228.13	F15603
347.0246	287.81	F15604
323.111	155.84	F15606
411.9647	163.42	F15608
411.9647	167.17	F15609
382.1026	156.22	F15610
382.1026	174.27	F15611
382.1026	208.48	F15612
347.0303	78.43	F15613
347.0303	83.01	F15614
347.0303	85.65	F15615
347.0303	279.69	F15616
411.9842	136.62	F15619
347.0602	91.31	F15620
347.0654	203.62	F15621
382.1408	17.08	F15622
382.1408	148.25	F15623
412.0088	279.31	F15624
323.1241	23.09	F15625
382.1595	128.13	F15626
412.0342	158.14	F15628
382.1642	154.72	F15629
323.1394	21.57	F15630
347.1077	23.09	F15631
347.1157	99.18	F15634
412.093	15.16	F15635
323.1472	158.14	F15636
323.1472	166.8	F15637
382.2451	16.69	F15643
412.1302	18.95	F15644
412.1302	21.19	F15645
412.1302	43.57	F15646
382.2598	114.92	F15655
382.2598	121.67	F15656
382.2817	17.82	F15658
382.2959	113.05	F15660
347.1383	215.81	F15661
347.1383	263.09	F15662
412.2113	24.59	F15663
412.2113	132.77	F15664
412.2113	137	F15665
347.1444	97.29	F15668
412.2475	123.91	F15670
437.3743	20.44	F15674
437.3819	5.16	F15678
437.3819	19.32	F15679
437.3819	31.04	F15680
437.3819	45.11	F15681
347.1588	142.88	F15682
347.1683	45.88	F15684
347.1683	126.18	F15685
347.1683	138.96	F15686
382.8387	232.71	F15690
437.9799	11.71	F15691
438.0392	192.01	F15694
438.0392	195.13	F15695
382.8786	190.44	F15696
438.0704	18.95	F15697
382.8887	175.39	F15698
382.8887	179.2	F15699
438.1261	126.97	F15700
347.1823	24.59	F15701
347.1823	151.31	F15702
347.1823	157.75	F15703
438.1465	21.57	F15705
347.1846	156.22	F15708
347.1846	164.17	F15709
382.9134	180.76	F15710
382.9134	190.04	F15711
438.1804	186.91	F15714
382.9503	87.18	F15715
347.2224	20.81	F15718
347.2224	27.24	F15719
347.2224	149.78	F15721
347.2408	6.33	F15722
438.1974	18.56	F15726
347.2582	21.57	F15727
347.2582	28.78	F15728
438.2273	130.81	F15733
382.9644	35.56	F15734
412.2854	12.48	F15737
412.2854	39.35	F15738
412.2854	99.93	F15740
412.2854	108.17	F15741
412.2854	113.42	F15742
412.2854	135.08	F15743
383.0264	160.82	F15746
383.0437	17.08	F15751
383.0437	19.32	F15752
383.0437	29.16	F15753
383.0437	40.89	F15754
412.3064	22.34	F15757
412.3064	118.67	F15758
383.0504	216.58	F15759
347.3354	23.46	F15760
383.0582	15.55	F15763
383.0785	175.76	F15765
438.2419	94.32	F15768
383.1165	159.3	F15769
383.1165	174.64	F15770
438.2626	163.79	F15772
438.2626	176.52	F15773
438.2854	12.1	F15775
383.1328	156.22	F15777
383.1428	142.09	F15780
383.1428	163.42	F15781
383.1484	130.04	F15782
438.2986	117.92	F15785
438.2986	144.05	F15787
438.3225	114.55	F15788
412.3434	111.93	F15789
347.9625	137	F15790
383.1618	20.07	F15791
347.9698	155.1	F15793
347.9698	166.06	F15794
347.9698	220.45	F15795
347.9747	179.2	F15797
412.3792	54.69	F15801
412.3792	77.29	F15802
412.7423	218.9	F15803
412.7423	230.42	F15804
348.0033	174.27	F15805
412.8766	164.17	F15806
412.8959	296.28	F15807
348.0083	237.29	F15808
348.0146	238.05	F15809
348.021	231.57	F15810
413.0049	279.31	F15811
348.0266	228.51	F15812
348.0266	279.69	F15813
413.0173	158.14	F15814
413.0173	201.69	F15815
348.0399	276.62	F15816
348.0399	279.31	F15817
348.0685	202.46	F15818
413.0849	15.16	F15821
413.0849	145.2	F15822
413.0849	158.91	F15823
383.2057	228.9	F15827
348.0945	202.08	F15828
438.3567	104.81	F15829
348.1023	130.04	F15831
413.1279	19.69	F15832
348.1346	23.09	F15840
348.1346	53.15	F15842
348.1375	26.86	F15845
348.1375	29.53	F15846
348.1375	103.67	F15847
348.1603	134.69	F15848
413.2156	24.59	F15851
413.2156	54.69	F15852
413.2156	137	F15853
413.2156	296.28	F15854
413.2438	218.9	F15859
413.2438	230.81	F15860
348.2174	20.07	F15862
348.226	149.78	F15863
348.2388	137.79	F15864
348.2388	158.53	F15865
413.2888	135.08	F15868
438.83	181.15	F15872
438.83	192.01	F15873
413.3056	19.32	F15874
413.3056	23.09	F15875
413.3056	114.55	F15876
438.8846	176.14	F15877
438.8846	180.36	F15878
348.3269	25.34	F15883
383.2792	18.19	F15888
348.8895	165.68	F15890
383.316	18.19	F15891
439.1211	126.97	F15894
383.3316	18.56	F15895
383.3316	21.19	F15896
348.9426	175.01	F15897
439.1285	126.97	F15898
348.9824	177.66	F15899
348.9824	199.4	F15900
348.9824	213.1	F15901
439.1506	175.76	F15902
348.9866	144.05	F15904
348.9866	171.29	F15905
439.171	34.82	F15906
349.0015	43.19	F15907
349.0015	278.54	F15908
383.3641	10.93	F15909
383.3641	54.3	F15911
383.3641	85.65	F15912
383.3641	99.93	F15913
349.0033	43.96	F15914
349.0033	274.31	F15915
413.382	28.39	F15920
439.2215	137	F15922
349.0084	178.04	F15923
349.0127	278.93	F15926
413.9231	163.42	F15927
349.0184	224.69	F15928
439.2308	130.81	F15930
349.0275	279.69	F15931
349.0337	87.18	F15933
349.0337	167.17	F15935
383.9212	181.15	F15936
383.9212	190.83	F15937
349.0366	73.08	F15938
439.2656	166.8	F15940
413.9799	130.81	F15942
413.9799	136.62	F15943
439.2802	5.16	F15944
439.2802	26.86	F15945
439.2802	56.21	F15946
383.9591	19.69	F15948
414.0366	79.56	F15950
383.9661	136.23	F15951
383.9661	233.09	F15952
414.0555	55.45	F15953
349.066	202.08	F15954
439.3028	20.07	F15957
439.3028	116.44	F15961
349.0855	136.23	F15964
349.0855	161.93	F15965
349.0914	201.69	F15966
414.1007	15.16	F15969
414.1007	25.72	F15970
349.1061	130.04	F15973
349.1115	199.4	F15974
439.3397	17.45	F15975
349.1266	158.14	F15977
349.1266	166.8	F15978
349.14	262.71	F15981
414.1259	39.35	F15983
414.1455	21.96	F15985
349.184	159.3	F15986
349.184	167.17	F15987
414.1767	105.94	F15989
414.1767	110.05	F15990
349.2013	22.34	F15991
349.2013	37.06	F15992
414.1905	23.46	F15993
414.1905	197.05	F15994
439.3971	79.95	F15996
383.9839	129.66	F15997
383.9839	229.66	F15998
383.9839	237.29	F15999
349.2741	21.57	F16000
384.0112	279.31	F16001
439.4264	9.78	F16003
439.4264	98.8	F16006
414.216	43.96	F16008
414.216	132.77	F16009
414.216	137	F16010
439.8303	176.14	F16012
414.2272	191.22	F16013
439.9321	165.3	F16014
384.0828	20.07	F16015
349.9334	174.64	F16016
439.9583	95.81	F16017
384.0971	149.4	F16019
384.1201	153.58	F16022
384.1201	158.91	F16023
384.1201	205.5	F16024
349.9472	167.92	F16025
349.9472	180.36	F16026
384.1434	145.58	F16029
439.9913	12.1	F16030
440.0044	176.52	F16033
414.2858	6.71	F16042
414.2858	66.94	F16044
440.1224	186.15	F16045
349.9893	169.78	F16046
414.301	120.16	F16047
414.301	135.84	F16048
350.0023	280.08	F16049
384.1808	134.69	F16050
440.1864	21.96	F16051
414.3093	90.57	F16054
440.2057	122.05	F16055
414.3222	118.3	F16056
350.0124	83.01	F16057
350.0124	178.04	F16058
350.0124	197.05	F16059
350.0124	212.71	F16060
440.2426	128.51	F16061
440.2782	122.05	F16062
350.0162	222.37	F16063
440.2874	16.69	F16064
350.0217	224.69	F16065
440.3132	121.67	F16070
440.3132	177.28	F16071
440.3132	184.28	F16072
440.3237	18.19	F16074
350.0462	175.76	F16076
350.0696	201.31	F16077
350.0863	136.23	F16078
350.0863	166.06	F16079
350.0985	130.04	F16080
384.2386	2.84	F16081
440.3377	117.55	F16086
440.3745	111.93	F16088
350.1434	23.09	F16089
350.1434	54.69	F16090
414.3378	92.81	F16091
350.1503	63.11	F16092
440.4102	71.93	F16093
384.2751	121.29	F16094
414.3586	112.3	F16095
440.8268	176.9	F16096
414.3733	17.08	F16098
414.3733	20.44	F16099
414.3863	15.16	F16100
440.8954	178.81	F16101
440.9293	164.54	F16102
440.9523	271.99	F16103
440.9523	274.31	F16104
440.9601	279.69	F16105
440.9658	176.9	F16106
440.9658	293.22	F16107
440.9753	11.71	F16109
440.9753	37.44	F16111
440.9753	73.46	F16112
384.2971	18.56	F16113
350.1673	15.55	F16114
350.1673	19.32	F16115
350.1673	104.05	F16116
350.1673	136.23	F16117
440.988	20.44	F16119
414.4314	71.93	F16122
350.1964	77.29	F16123
441.0156	290.12	F16125
414.7623	24.96	F16131
414.7623	104.05	F16132
441.047	16.69	F16133
350.2078	23.84	F16134
350.2078	26.86	F16135
350.2078	131.98	F16136
414.8405	165.3	F16137
414.8745	164.17	F16138
350.2331	115.3	F16139
414.8982	164.17	F16140
414.8982	166.8	F16141
441.1118	118.3	F16142
384.3117	113.05	F16143
414.9501	219.28	F16144
414.955	296.67	F16145
441.1886	20.81	F16146
441.2096	122.05	F16147
441.2419	130.43	F16148
441.2466	128.51	F16150
414.9639	35.56	F16152
414.9639	77.29	F16153
414.9639	175.76	F16154
414.9639	223.16	F16155
414.9639	226.98	F16156
350.9194	193.59	F16157
350.9194	213.48	F16158
350.9194	294.76	F16162
414.975	42.81	F16163
384.385	19.69	F16164
384.385	38.59	F16165
384.4511	296.67	F16166
441.2616	122.79	F16168
415.0336	152.07	F16171
441.2823	122.05	F16172
415.0383	17.82	F16173
384.773	19.69	F16175
384.773	65.79	F16177
384.773	100.68	F16178
415.1229	157.75	F16180
415.1229	215.43	F16181
415.1229	221.99	F16182
415.1229	228.51	F16183
415.1505	22.72	F16186
415.1505	111.19	F16188
415.1505	111.93	F16189
415.1721	1.69	F16191
415.1721	22.34	F16192
415.1721	267.72	F16193
415.1721	289.72	F16194
350.9987	280.08	F16196
351.0023	170.53	F16197
415.2123	18.19	F16198
384.955	1.69	F16199
351.0138	224.69	F16202
415.2198	17.08	F16203
441.3328	104.43	F16205
441.3371	19.69	F16207
351.0195	222.37	F16209
351.0235	232.33	F16211
384.9737	175.76	F16213
384.9737	230.81	F16214
384.9926	15.55	F16215
385.0124	280.08	F16216
385.0212	202.46	F16218
385.0333	276.62	F16219
385.0853	20.07	F16221
415.2465	26.86	F16224
351.0355	52.39	F16225
351.0355	216.2	F16227
385.1298	201.69	F16229
351.0614	201.69	F16231
351.0805	136.23	F16232
441.4133	20.81	F16237
351.1006	149.4	F16239
441.7884	24.59	F16240
441.7884	31.41	F16241
351.1209	35.56	F16250
441.9628	279.69	F16254
441.9628	295.14	F16255
385.1793	158.14	F16256
385.1793	178.43	F16257
385.1793	192.01	F16258
385.1849	134.69	F16259
351.1345	20.07	F16260
351.1345	52.77	F16261
415.2808	8.63	F16264
351.1423	157.75	F16267
351.1423	166.8	F16268
351.1555	21.96	F16272
442.0316	176.9	F16274
385.1984	39.35	F16275
442.0605	127.36	F16277
442.0605	132.37	F16278
385.2076	144.05	F16279
351.1593	19.32	F16280
351.1593	102.54	F16281
351.1593	136.23	F16282
415.3227	21.57	F16283
385.222	23.46	F16285
351.1664	21.19	F16286
415.3426	19.69	F16289
415.3426	92.81	F16290
351.1805	19.32	F16296
351.1805	79.56	F16297
351.1805	141.69	F16298
415.4613	296.67	F16299
442.1617	22.72	F16300
442.1617	56.59	F16301
415.5588	127.36	F16302
415.5588	132.77	F16303
415.9016	167.17	F16305
351.2114	131.98	F16307
415.9212	163.79	F16308
442.1849	125.03	F16309
415.9586	222.77	F16310
415.9586	296.28	F16311
415.9667	296.67	F16313
385.2745	19.32	F16314
385.2745	100.31	F16317
385.2745	116.06	F16318
442.2078	201.31	F16322
385.2787	121.67	F16324
442.2348	135.84	F16325
385.3154	113.05	F16328
442.2454	22.34	F16329
442.29	24.59	F16331
442.29	30.29	F16332
385.3797	14.4	F16333
385.3797	19.32	F16334
385.3797	99.93	F16335
385.3876	38.2	F16336
351.2387	115.3	F16337
351.2531	22.34	F16339
415.9965	167.54	F16340
415.9996	175.76	F16341
415.9996	279.69	F16342
351.2721	7.1	F16343
416.0468	169.78	F16346
442.3024	19.69	F16347
416.0523	81.48	F16349
351.9201	295.14	F16350
416.0583	158.14	F16351
416.0583	191.22	F16352
416.0583	194.74	F16353
416.0724	22.72	F16354
416.0724	36.69	F16355
416.0724	44.73	F16356
442.3179	23.46	F16357
442.3387	18.56	F16362
442.3387	104.43	F16363
442.3534	117.55	F16366
416.1931	127.75	F16367
351.9968	164.17	F16371
352.0056	170.53	F16373
442.9606	175.76	F16374
442.9606	279.31	F16375
352.0143	297.05	F16376
416.2156	18.19	F16377
416.2156	197.44	F16378
385.9719	19.69	F16379
385.9719	36.32	F16380
386.0086	278.54	F16381
443.0529	170.53	F16382
352.0168	103.67	F16383
352.0168	224.69	F16384
416.2287	24.21	F16385
443.0586	127.36	F16386
443.0586	132.37	F16387
386.0443	279.31	F16388
352.0277	81.86	F16389
352.0277	158.91	F16390
352.0277	225.07	F16391
386.0588	129.28	F16392
352.0424	14.78	F16393
416.2498	130.43	F16394
352.0616	176.14	F16395
386.0622	16.31	F16396
386.0622	30.66	F16397
386.0622	37.06	F16398
443.1307	126.97	F16399
443.1307	129.66	F16400
386.0886	20.81	F16402
443.1652	22.72	F16404
352.1042	139.72	F16407
386.1355	20.81	F16410
352.1376	20.81	F16412
416.2635	217.35	F16413
352.1623	104.43	F16415
352.1623	123.16	F16416
352.1623	135.46	F16417
352.1662	83.76	F16418
352.1662	99.93	F16419
416.2787	20.07	F16420
386.1878	134.69	F16422
386.2106	143.66	F16423
443.2034	1.69	F16425
443.2034	255.03	F16427
443.2034	288.57	F16428
352.2121	23.09	F16429
352.2121	114.92	F16430
416.286	23.09	F16431
416.3019	126.97	F16432
352.2215	20.07	F16433
352.2215	46.26	F16436
352.2215	72.31	F16437
352.2337	16.69	F16444
386.2393	126.97	F16445
386.2393	142.48	F16446
416.3072	11.33	F16447
416.3072	112.68	F16449
416.3072	119.78	F16450
416.3072	134.31	F16451
352.2426	17.08	F16453
443.2414	135.84	F16459
386.2764	22.72	F16461
386.2764	32.16	F16462
443.2606	144.05	F16463
386.2908	120.53	F16464
416.3378	117.92	F16465
352.247	158.14	F16466
352.247	175.39	F16467
386.3273	113.05	F16474
443.2773	21.19	F16475
352.3069	17.82	F16477
386.8187	164.17	F16482
386.9086	160.07	F16483
386.9086	166.06	F16484
386.9086	176.9	F16485
386.9559	0.92	F16487
386.9559	37.82	F16489
386.9641	179.2	F16490
386.9641	196.67	F16491
386.9641	212.71	F16492
416.3459	20.07	F16493
352.9605	46.26	F16494
416.3528	97.67	F16497
353.0068	170.53	F16498
416.3655	16.69	F16500
353.0112	103.67	F16502
353.0112	224.69	F16503
416.3741	86.8	F16504
353.0178	23.84	F16505
353.0178	224.69	F16506
416.5574	126.97	F16507
416.5574	132.37	F16508
386.9727	223.93	F16510
416.8489	181.94	F16511
416.8489	192.41	F16512
443.3351	7.1	F16513
386.9743	127.36	F16516
386.9743	139.72	F16517
386.9743	224.69	F16518
416.8565	164.54	F16519
353.0276	149.4	F16520
353.0276	156.22	F16521
353.0276	180.36	F16522
353.0276	216.2	F16523
387.0056	280.08	F16524
416.8823	176.9	F16525
416.8963	164.17	F16526
416.8963	166.8	F16527
353.0751	201.69	F16528
443.3488	17.82	F16529
443.3488	113.42	F16531
416.9502	218.9	F16532
416.9502	296.28	F16533
443.7655	136.62	F16534
